Số Báo Danh, Họ và Tên, Toán, Ngữ Văn, Vật Lý, Hóa Học, Sinh Học, Lịch Sử, Địa Lý, GDCD, KHTN, KHXH, Ngoại Ngữ, Ghi Chú, Tỉnh
HT1200483,,5.6,7.0,,,,5.0,7.5,8.0,,,3.8,N1,Ha Tinh
HT1204131,,5.6,5.25,,,,6.5,6.25,7.0,,,3.2,N1,Ha Tinh
HT1206426,,5.6,7.0,,,,7.75,6.25,6.75,,,3.0,N1,Ha Tinh
HT1201049,,5.6,7.0,,,,3.25,6.75,8.25,,,3.6,N1,Ha Tinh
HT1205857,,5.6,3.75,,,,3.75,5.5,8.75,,,3.0,N1,Ha Tinh
HT1203761,,5.6,7.75,,,,2.5,4.75,8.5,,,3.0,N1,Ha Tinh
HT1202270,,5.6,6.5,,,,3.5,7.25,7.0,,,3.2,N1,Ha Tinh
HT1203395,,5.6,5.5,,,,4.75,6.75,8.25,,,3.4,N1,Ha Tinh
HT1204616,,5.6,7.5,,,,8.25,8.25,7.5,,,3.6,N1,Ha Tinh
HT1208066,,5.6,6.75,4.5,5.0,4.25,,,,,,3.4,N1,Ha Tinh
HT1207922,,5.6,6.25,4.5,4.0,4.5,,,,,,2.8,N1,Ha Tinh
HT1204152,,5.6,5.75,3.0,3.0,4.75,,,,,,3.4,N1,Ha Tinh
HT1207926,,5.6,5.5,,,,3.0,6.0,6.5,,,2.6,N1,Ha Tinh
HT1204150,,5.6,7.25,,,,6.0,8.0,7.5,,,2.4,N1,Ha Tinh
HT1201511,,5.6,6.75,,,,3.5,5.75,7.25,,,3.0,N1,Ha Tinh
HT1205019,,5.6,6.25,,,,4.25,7.25,8.5,,,3.2,N1,Ha Tinh
HT1202147,,5.6,7.25,,,,3.75,4.75,8.0,,,2.0,N1,Ha Tinh
HT1206592,,5.6,4.5,,,,5.0,6.25,8.25,,,4.2,N1,Ha Tinh
HT1207405,,5.6,7.75,,,,6.75,9.0,8.75,,,4.2,N1,Ha Tinh
HT1205272,,5.6,5.25,,,,6.25,7.0,7.0,,,1.6,N1,Ha Tinh
HT1207408,,5.6,6.75,,,,5.5,7.25,7.5,,,3.2,N1,Ha Tinh
HT1207610,,5.6,5.5,,,,4.0,5.0,,,,,,Ha Tinh
HT1204959,,5.6,7.25,,,,3.5,8.25,7.25,,,4.2,N1,Ha Tinh
HT1203779,,5.6,6.5,,,,4.5,5.5,7.0,,,5.0,N1,Ha Tinh
HT1203369,,5.6,7.0,,,,4.75,7.0,8.0,,,5.4,N1,Ha Tinh
HT1202397,,5.6,6.5,,,,5.75,6.0,7.25,,,4.8,N1,Ha Tinh
HT1208105,,5.6,7.0,4.25,5.0,3.0,,,,,,4.0,N1,Ha Tinh
HT1208367,,5.6,4.83,,,,5.75,5.5,5.75,,,3.8,N1,Ha Tinh
HT1208089,,5.6,4.0,,,,6.0,7.5,,,,,,Ha Tinh
HT1206765,,5.6,3.75,,,,4.5,6.25,6.0,,,3.6,N1,Ha Tinh
HT1201076,,5.6,6.75,,,,5.75,5.75,5.75,,,3.4,N1,Ha Tinh
HT1200053,,5.6,7.0,,,,5.75,7.5,8.75,,,3.8,N1,Ha Tinh
HT1207620,,5.6,7.25,,,,3.75,6.0,6.75,,,4.0,N1,Ha Tinh
HT1205412,,5.6,7.0,,,,7.0,7.25,8.25,,,4.4,N1,Ha Tinh
HT1205285,,5.6,4.25,,,,3.25,6.75,7.75,,,3.6,N1,Ha Tinh
HT1205987,,5.6,6.5,,,,4.75,7.25,8.0,,,3.2,N1,Ha Tinh
HT1203836,,5.6,7.0,,,,5.0,7.25,9.0,,,3.0,N1,Ha Tinh
HT1203839,,5.6,6.0,,,,4.75,7.75,7.25,,,4.0,N1,Ha Tinh
HT1200969,,5.6,7.75,,,,5.5,7.0,8.75,,,3.6,N1,Ha Tinh
HT1207473,,5.6,6.75,,,,4.75,4.75,7.75,,,4.0,N1,Ha Tinh
HT1201609,,5.6,8.0,,,,7.75,7.75,8.5,,,3.2,N1,Ha Tinh
HT1203841,,5.6,6.75,5.5,4.5,3.5,,,,,,4.4,N1,Ha Tinh
HT1204504,,5.6,7.0,,,,5.25,7.5,7.25,,,2.4,N1,Ha Tinh
HT1203843,,5.6,6.75,,,,4.5,4.75,6.75,,,3.4,N1,Ha Tinh
HT1208404,,5.6,5.0,,,,2.5,5.5,7.0,,,2.4,N1,Ha Tinh
HT1207000,,5.6,5.0,,,,4.5,5.5,7.75,,,3.4,N1,Ha Tinh
HT1203195,,5.6,7.5,,,,6.5,8.75,8.5,,,5.4,N1,Ha Tinh
HT1200929,,5.6,6.25,,,,5.0,6.5,8.75,,,4.0,N1,Ha Tinh
HT1200965,,5.6,5.5,,,,3.5,5.25,5.5,,,3.6,N1,Ha Tinh
HT1203828,,5.6,6.5,,,,4.5,7.0,8.5,,,4.6,N1,Ha Tinh
HT1204062,,5.6,3.5,,,,3.5,7.5,5.75,,,3.0,N1,Ha Tinh
HT1205839,,5.6,7.0,,,,6.5,8.0,8.0,,,5.6,N1,Ha Tinh
HT1206164,,5.6,5.5,,,,5.5,7.0,8.75,,,3.8,N1,Ha Tinh
HT1201722,,5.6,4.75,,,,7.0,7.75,6.75,,,3.0,N1,Ha Tinh
HT1201840,,5.6,5.25,,,,6.25,7.25,8.5,,,2.6,N1,Ha Tinh
HT1205225,,5.6,5.25,,,,5.5,6.0,10.0,,,4.6,N1,Ha Tinh
HT1202697,,5.6,6.25,,,,4.0,4.5,9.0,,,4.0,N1,Ha Tinh
HT1200924,,5.6,7.75,,,,5.5,6.75,8.25,,,2.0,N1,Ha Tinh
HT1207941,,5.6,6.5,,,,2.5,4.5,7.0,,,3.0,N1,Ha Tinh
HT1201974,,5.6,6.75,5.0,2.25,4.25,,,,,,4.6,N1,Ha Tinh
HT1206939,,5.6,4.75,,,,7.75,7.0,9.25,,,2.6,N1,Ha Tinh
HT1206736,,5.6,5.25,,,,3.5,5.5,,,,,,Ha Tinh
HT1205566,,5.6,7.0,,,,5.25,5.25,7.75,,,3.4,N1,Ha Tinh
HT1203324,,5.6,2.75,,,,3.25,7.0,6.0,,,3.8,N1,Ha Tinh
HT1200542,,5.6,6.25,,,,6.25,6.75,9.25,,,4.2,N1,Ha Tinh
HT1206320,,5.6,5.75,,,,4.5,7.25,8.75,,,2.2,N1,Ha Tinh
HT1204074,,5.6,6.5,,,,3.25,5.0,7.75,,,5.2,N1,Ha Tinh
HT1207952,,5.6,6.75,,,,3.75,6.25,7.0,,,1.6,N1,Ha Tinh
HT1205569,,5.6,6.25,,,,4.0,5.5,7.25,,,4.4,N1,Ha Tinh
HT1202450,,5.6,7.5,,,,5.5,7.5,8.75,,,3.0,N1,Ha Tinh
HT1202600,,5.6,6.25,,,,4.75,7.25,8.75,,,2.4,N1,Ha Tinh
HT1207954,,5.6,4.75,,,,3.5,4.25,5.5,,,4.8,N1,Ha Tinh
HT1204021,,5.6,5.75,5.5,4.75,5.5,,,,,,5.0,N1,Ha Tinh
HT1207448,,5.6,7.5,,,,8.0,9.0,8.0,,,4.6,N1,Ha Tinh
HT1207918,,5.6,6.75,,,,6.0,7.75,8.5,,,7.8,N1,Ha Tinh
HT1207485,,5.6,5.5,5.25,5.25,3.0,,,,,,3.0,N1,Ha Tinh
HT1205527,,5.6,5.5,,,,3.75,4.5,5.5,,,2.8,N1,Ha Tinh
HT1203704,,5.6,7.0,,,,6.25,7.75,8.75,,,4.2,N1,Ha Tinh
HT1203077,,5.6,7.0,,,,4.75,7.0,7.75,,,3.8,N1,Ha Tinh
HT1206558,,5.6,7.25,,,,6.25,6.75,7.75,,,3.6,N1,Ha Tinh
HT1204602,,5.6,5.5,,,,4.5,6.0,7.5,,,3.6,N1,Ha Tinh
HT1207698,,5.6,7.0,,,,6.75,8.5,8.75,,,3.8,N1,Ha Tinh
HT1205811,,5.6,4.0,,,,6.25,6.25,9.25,,,1.4,N1,Ha Tinh
HT1203712,,5.6,6.0,,,,4.0,6.0,8.5,,,2.0,N1,Ha Tinh
HT1207351,,5.6,6.0,,,,7.0,6.25,7.0,,,4.6,N1,Ha Tinh
HT1204596,,5.6,5.5,,,,4.25,5.75,6.5,,,3.2,N1,Ha Tinh
HT1201044,,5.6,6.0,5.25,4.5,4.0,,,,,,3.0,N1,Ha Tinh
HT1205059,,5.6,6.25,3.75,4.0,3.0,,,,,,3.8,N1,Ha Tinh
HT1200228,,5.6,5.5,,,,3.75,6.25,8.25,,,3.0,N1,Ha Tinh
HT1203424,,5.6,4.5,,,,5.25,6.5,8.25,,,2.4,N1,Ha Tinh
HT1205379,,5.6,7.0,,,,2.0,4.25,5.5,,,4.8,N1,Ha Tinh
HT1200902,,5.6,6.0,,,,2.75,5.75,7.0,,,2.4,N1,Ha Tinh
HT1200573,,5.6,5.25,5.5,3.25,4.5,,,,,,4.0,N1,Ha Tinh
HT1205268,,5.6,7.0,,,,7.0,8.25,8.75,,,2.6,N1,Ha Tinh
HT1201655,,5.6,6.5,,,,3.0,6.0,7.25,,,3.4,N1,Ha Tinh
HT1202735,,5.6,5.5,,,,3.25,6.5,6.25,,,1.8,N1,Ha Tinh
HT1205170,,5.6,6.75,4.0,6.25,3.5,,,,,,4.6,N1,Ha Tinh
HT1204892,,5.6,7.75,,,,3.5,6.0,7.0,,,7.6,N1,Ha Tinh
HT1201086,,5.6,5.5,,,,3.5,6.0,8.25,,,4.2,N1,Ha Tinh
HT1203417,,5.6,5.25,,,,5.5,6.5,7.5,,,5.0,N1,Ha Tinh
HT1202382,,5.6,5.5,,,,5.25,5.25,5.75,,,1.8,N1,Ha Tinh
HT1207056,,5.6,6.0,,,,4.5,6.75,8.5,,,2.8,N1,Ha Tinh
HT1204210,,5.6,6.0,,,,5.75,7.0,9.0,,,4.4,N1,Ha Tinh
HT1208416,,5.6,6.25,,,,3.25,4.0,,,,,,Ha Tinh
HT1204219,,5.6,6.0,,,,3.0,5.25,8.25,,,3.0,N1,Ha Tinh
HT1205765,,5.6,6.0,,,,5.75,7.0,7.5,,,4.6,N1,Ha Tinh
HT1200409,,5.6,8.25,,,,8.25,9.0,9.0,,,5.8,N1,Ha Tinh
HT1200907,,5.6,5.5,,,,3.75,6.5,6.75,,,2.4,N1,Ha Tinh
HT1202206,,5.6,6.5,,,,2.25,7.0,6.5,,,2.6,N1,Ha Tinh
HT1200168,,5.6,5.75,,,,5.75,7.25,7.75,,,4.0,N1,Ha Tinh
HT1205032,,5.6,7.5,,,,6.5,6.0,9.0,,,2.8,N1,Ha Tinh
HT1204191,,5.6,5.25,,,,3.25,6.75,7.5,,,3.0,N1,Ha Tinh
HT1203426,,5.6,7.5,,,,6.75,8.25,8.5,,,4.8,N1,Ha Tinh
HT1206670,,5.6,6.0,,,,5.25,5.25,,,,,,Ha Tinh
HT1206637,,5.6,6.0,,,,6.25,7.25,7.75,,,2.2,N1,Ha Tinh
HT1200568,,5.6,7.25,,,,6.25,7.75,8.5,,,4.0,N1,Ha Tinh
HT1203438,,5.6,8.0,,,,5.0,7.0,6.5,,,2.8,N1,Ha Tinh
HT1206477,,5.6,7.25,,,,7.75,9.0,8.75,,,4.8,N1,Ha Tinh
HT1202590,,5.6,6.25,,,,5.5,7.0,7.25,,,3.8,N1,Ha Tinh
HT1201929,,5.6,7.5,,,,8.5,6.75,7.25,,,3.4,N1,Ha Tinh
HT1200537,,5.6,6.25,,,,5.25,5.5,7.25,,,3.4,N1,Ha Tinh
HT1201528,,5.6,6.25,,,,6.75,8.25,9.0,,,4.0,N1,Ha Tinh
HT1202497,,5.6,7.0,,,,2.25,6.0,6.25,,,2.0,N1,Ha Tinh
HT1200072,,5.6,6.0,,,,5.0,5.5,7.75,,,3.4,N1,Ha Tinh
HT1208136,,5.6,7.25,,,,4.25,6.5,6.75,,,4.2,N1,Ha Tinh
HT1203883,,5.6,7.0,,,,5.25,6.5,8.25,,,3.8,N1,Ha Tinh
HT1205529,,5.6,5.5,,,,3.75,7.0,6.25,,,2.8,N1,Ha Tinh
HT1200765,,5.6,6.75,,,,5.75,9.5,8.0,,,3.6,N1,Ha Tinh
HT1207916,,5.6,5.25,,,,6.0,6.5,8.25,,,2.4,N1,Ha Tinh
HT1206922,,5.6,6.25,,,,4.75,5.0,6.25,,,3.0,N1,Ha Tinh
HT1200617,,5.6,7.0,,,,3.75,4.75,7.0,,,3.8,N1,Ha Tinh
HT1206983,,5.6,7.0,,,,4.5,6.0,7.75,,,4.4,N1,Ha Tinh
HT1204894,,5.6,6.25,,,,6.75,5.5,8.5,,,4.8,N1,Ha Tinh
HT1207358,,5.6,6.5,,,,5.75,6.5,8.25,,,3.0,N1,Ha Tinh
HT1203057,,5.6,6.0,,,,5.0,7.0,8.25,,,3.4,N1,Ha Tinh
HT1203041,,5.6,8.25,,,,6.25,8.25,8.0,,,2.8,N1,Ha Tinh
HT1207909,,5.6,5.58,,,,,,,,,2.6,N1,Ha Tinh
HT1204185,,5.6,5.5,,,,4.5,6.25,6.5,,,4.0,N1,Ha Tinh
HT1200015,,5.6,5.25,,,,2.75,8.25,8.5,,,3.0,N1,Ha Tinh
HT1206910,,5.6,7.0,,,,5.0,7.0,9.0,,,3.6,N1,Ha Tinh
HT1207504,,5.6,6.0,,,,5.0,7.75,7.25,,,4.2,N1,Ha Tinh
HT1204608,,5.6,6.25,,,,4.0,5.75,,,,,,Ha Tinh
HT1203988,,5.6,6.5,,,,5.5,5.25,8.0,,,3.6,N1,Ha Tinh
HT1207331,,5.6,5.75,,,,2.25,5.25,6.25,,,3.4,N1,Ha Tinh
HT1201261,,5.6,7.25,,,,5.75,5.5,9.0,,,3.8,N1,Ha Tinh
HT1208156,,5.6,5.0,,,,3.5,6.0,7.25,,,1.8,N1,Ha Tinh
HT1204571,,5.4,6.0,4.25,2.25,4.75,,,,,,3.6,N1,Ha Tinh
HT1200010,,5.4,6.75,,,,5.0,8.0,7.5,,,2.6,N1,Ha Tinh
HT1204877,,5.4,6.5,,,,7.25,7.5,8.75,,,4.0,N1,Ha Tinh
HT1201995,,5.4,7.75,,,,5.25,7.25,9.25,,,2.0,N1,Ha Tinh
HT1205241,,5.4,7.0,,,,5.0,7.5,8.75,,,3.6,N1,Ha Tinh
HT1206021,,5.4,6.0,,,,4.75,4.75,7.5,,,3.0,N1,Ha Tinh
HT1202861,,5.4,5.75,,,,4.75,6.25,7.5,,,3.2,N1,Ha Tinh
HT1202750,,5.4,8.25,,,,8.25,9.0,9.25,,,3.0,N1,Ha Tinh
HT1201338,,5.4,6.75,,,,5.5,5.75,8.0,,,3.2,N1,Ha Tinh
HT1202752,,5.4,4.25,,,,3.25,4.5,6.0,,,3.0,N1,Ha Tinh
HT1200180,,5.4,5.5,,,,5.5,6.25,6.5,,,3.2,N1,Ha Tinh
HT1202599,,5.4,6.0,,,,4.5,7.5,7.5,,,5.4,N1,Ha Tinh
HT1204660,,5.4,6.5,,,,4.25,7.25,8.5,,,2.4,N1,Ha Tinh
HT1200626,,5.4,6.25,,,,5.0,6.0,8.0,,,1.6,N1,Ha Tinh
HT1201795,,5.4,7.75,,,,4.0,6.75,8.75,,,4.4,N1,Ha Tinh
HT1204653,,5.4,7.0,,,,4.0,6.0,8.5,,,5.4,N1,Ha Tinh
HT1201487,,5.4,6.5,,,,4.75,5.75,8.25,,,2.2,N1,Ha Tinh
HT1204690,,5.4,4.25,5.5,4.5,4.0,,,,,,5.0,N1,Ha Tinh
HT1201781,,5.4,7.0,,,,4.5,6.75,7.25,,,3.4,N1,Ha Tinh
HT1202644,,5.4,5.0,,,,4.5,6.75,6.75,,,2.8,N1,Ha Tinh
HT1204572,,5.4,6.5,,,,2.5,4.75,8.25,,,4.8,N1,Ha Tinh
HT1202700,,5.4,6.5,,,,5.25,6.75,7.75,,,2.8,N1,Ha Tinh
HT1204517,,5.4,7.25,,,,5.0,7.75,7.75,,,3.8,N1,Ha Tinh
HT1206970,,5.4,5.75,,,,5.75,7.0,6.5,,,4.4,N1,Ha Tinh
HT1204669,,5.4,6.75,,,,4.0,5.5,5.5,,,3.6,N1,Ha Tinh
HT1200605,,5.4,6.5,,,,5.25,7.75,7.5,,,3.8,N1,Ha Tinh
HT1200399,,5.4,6.5,,,,4.5,6.75,9.5,,,3.2,N1,Ha Tinh
HT1200278,,5.4,7.0,,,,4.5,5.75,7.75,,,3.6,N1,Ha Tinh
HT1202605,,5.4,6.0,3.5,4.0,4.0,,,,,,2.6,N1,Ha Tinh
HT1206597,,5.4,7.0,,,,5.25,5.75,8.25,,,3.6,N1,Ha Tinh
HT1201780,,5.4,5.5,,,,4.0,3.5,5.5,,,2.2,N1,Ha Tinh
HT1208414,,5.4,5.5,4.5,3.0,3.0,,,,,,3.2,N1,Ha Tinh
HT1206564,,5.4,6.0,,,,2.25,5.0,7.75,,,3.8,N1,Ha Tinh
HT1202784,,5.4,6.0,4.75,5.75,4.5,,,,,,4.8,N1,Ha Tinh
HT1201316,,5.4,7.0,,,,2.5,5.5,6.5,,,2.8,N1,Ha Tinh
HT1207124,,5.4,6.75,,,,8.0,7.75,7.5,,,2.0,N1,Ha Tinh
HT1208346,,5.4,7.5,,,,6.0,6.75,7.75,,,2.6,N1,Ha Tinh
HT1200395,,5.4,5.25,,,,5.5,5.75,9.25,,,3.4,N1,Ha Tinh
HT1202025,,5.4,6.5,,,,4.5,6.75,7.5,,,2.2,N1,Ha Tinh
HT1205953,,5.4,4.75,4.25,3.5,5.25,,,,,,3.4,N1,Ha Tinh
HT1201238,,5.4,7.0,,,,5.5,6.0,7.5,,,3.4,N1,Ha Tinh
HT1201787,,5.4,5.5,,,,4.75,5.0,,,,,,Ha Tinh
HT1201955,,5.4,5.25,,,,5.0,7.5,7.75,,,3.6,N1,Ha Tinh
HT1204545,,5.4,4.75,,,,3.5,5.5,7.75,,,2.6,N1,Ha Tinh
HT1206859,,5.4,6.0,,,,4.0,7.25,8.0,,,3.4,N1,Ha Tinh
HT1201434,,5.4,7.5,,,,4.5,7.5,8.0,,,2.6,N1,Ha Tinh
HT1202658,,5.4,4.75,,,,4.75,6.0,8.25,,,2.8,N1,Ha Tinh
HT1202680,,5.4,6.25,5.75,3.25,4.25,,,,,,2.4,N1,Ha Tinh
HT1206995,,5.4,6.0,,,,4.25,7.0,9.0,,,5.0,N1,Ha Tinh
HT1201981,,5.4,7.25,,,,3.25,4.75,,,,,,Ha Tinh
HT1207137,,5.4,7.25,,,,4.25,5.5,7.0,,,3.0,N1,Ha Tinh
HT1206863,,5.4,6.5,,,,4.0,7.5,9.0,,,3.4,N1,Ha Tinh
HT1201303,,5.4,6.75,,,,4.75,6.0,7.75,,,3.6,N1,Ha Tinh
HT1204744,,5.4,7.75,,,,2.75,6.0,8.0,,,2.8,N1,Ha Tinh
HT1202765,,5.4,7.0,,,,4.5,7.0,7.0,,,3.2,N1,Ha Tinh
HT1206966,,5.4,5.5,,,,5.0,7.5,8.75,,,2.6,N1,Ha Tinh
HT1206962,,5.4,7.0,,,,3.25,6.25,9.25,,,3.8,N1,Ha Tinh
HT1202607,,5.4,7.25,,,,6.25,7.75,8.0,,,3.6,N1,Ha Tinh
HT1208410,,5.4,6.5,,,,3.75,4.75,7.0,,,4.0,N1,Ha Tinh
HT1202603,,5.4,6.0,,,,6.5,6.25,8.5,,,3.0,N1,Ha Tinh
HT1200604,,5.4,6.0,,,,5.0,7.25,8.0,,,4.2,N1,Ha Tinh
HT1206933,,5.4,4.0,,,,3.5,5.75,7.25,,,2.8,N1,Ha Tinh
HT1207021,,5.4,6.25,,,,4.25,5.25,7.5,,,3.8,N1,Ha Tinh
HT1201637,,5.4,5.75,,,,5.75,6.5,7.0,,,4.0,N1,Ha Tinh
HT1206833,,5.4,6.0,,,,4.75,6.0,8.0,,,3.0,N1,Ha Tinh
HT1200794,,5.4,6.25,,,,3.5,6.75,7.25,,,3.2,N1,Ha Tinh
HT1206033,,5.4,5.75,,,,6.5,5.75,7.5,,,3.0,N1,Ha Tinh
HT1207104,,5.4,4.0,,,,2.5,4.5,,,,,,Ha Tinh
HT1200161,,5.4,7.0,,,,2.75,6.0,9.0,,,2.2,N1,Ha Tinh
HT1205541,,5.4,5.5,,,,6.25,7.0,8.75,,,3.4,N1,Ha Tinh
HT1206599,,5.4,4.5,,,,2.75,6.5,7.25,,,2.4,N1,Ha Tinh
HT1206660,,5.4,7.0,,,,3.25,5.25,8.75,,,3.4,N1,Ha Tinh
HT1204990,,5.4,7.0,,,,4.5,6.5,7.0,,,5.4,N1,Ha Tinh
HT1203942,,5.4,4.75,,,,6.0,6.5,7.25,,,2.8,N1,Ha Tinh
HT1200251,,5.4,6.75,,,,4.25,6.75,6.75,,,2.2,N1,Ha Tinh
HT1203256,,5.4,5.25,3.0,3.5,3.75,,,,,,2.2,N1,Ha Tinh
HT1207547,,5.4,5.5,6.0,6.0,5.5,,,,,,3.8,N1,Ha Tinh
HT1207524,,5.4,4.75,,,,4.5,5.25,7.5,,,2.4,N1,Ha Tinh
HT1203239,,5.4,7.0,,,,5.0,8.25,8.75,,,6.4,N1,Ha Tinh
HT1206519,,5.4,6.5,,,,5.0,7.75,8.0,,,2.0,N1,Ha Tinh
HT1201360,,5.4,5.0,,,,6.75,6.0,8.0,,,2.6,N1,Ha Tinh
HT1207516,,5.4,6.0,,,,5.25,6.75,8.25,,,3.8,N1,Ha Tinh
HT1208059,,5.4,5.25,,,,5.0,7.25,6.0,,,2.4,N1,Ha Tinh
HT1201742,,5.4,5.25,,,,2.75,6.25,6.25,,,1.6,N1,Ha Tinh
HT1202322,,5.4,6.5,,,,3.75,6.25,7.75,,,3.4,N1,Ha Tinh
HT1207855,,5.4,5.5,,,,3.0,5.75,8.0,,,3.0,N1,Ha Tinh
HT1205246,,5.4,6.5,,,,4.5,7.25,8.5,,,3.8,N1,Ha Tinh
HT1207557,,5.4,6.5,,,,4.75,6.5,7.5,,,3.0,N1,Ha Tinh
HT1202418,,5.4,6.5,,,,4.75,6.5,7.25,,,2.4,N1,Ha Tinh
HT1203481,,5.4,7.75,,,,5.5,7.5,8.75,,,6.4,N1,Ha Tinh
HT1205792,,5.4,,3.75,3.5,,,,,,,,,Ha Tinh
HT1201896,,5.4,6.0,,,,4.75,6.75,8.0,,,3.6,N1,Ha Tinh
HT1202229,,5.4,4.0,,,,2.25,6.75,7.0,,,1.4,N1,Ha Tinh
HT1207768,,5.4,5.5,,,,3.75,5.75,6.5,,,3.2,N1,Ha Tinh
HT1203287,,5.4,5.5,4.0,5.0,5.25,,,,,,3.4,N1,Ha Tinh
HT1203905,,5.4,5.0,,,,3.75,5.75,6.5,,,2.4,N1,Ha Tinh
HT1201916,,5.4,5.25,,,,4.5,7.0,7.5,,,3.4,N1,Ha Tinh
HT1207558,,5.4,7.75,,,,7.5,7.5,8.75,,,3.0,N1,Ha Tinh
HT1200109,,5.4,6.75,,,,7.75,9.25,8.0,,,4.0,N1,Ha Tinh
HT1203482,,5.4,6.25,,,,4.0,5.75,6.5,,,2.0,N1,Ha Tinh
HT1203279,,5.4,7.25,,,,5.0,7.25,8.0,,,4.0,N1,Ha Tinh
HT1207773,,5.4,8.25,,,,8.75,9.5,8.25,,,3.2,N1,Ha Tinh
HT1200716,,5.4,5.5,,,,6.25,8.25,8.75,,,3.6,N1,Ha Tinh
HT1207562,,5.4,5.75,,,,4.25,8.25,8.75,,,3.4,N1,Ha Tinh
HT1200486,,5.4,7.25,,,,4.75,6.5,6.5,,,4.8,N1,Ha Tinh
HT1208063,,5.4,6.25,,,,5.25,6.75,,,,,,Ha Tinh
HT1203225,,5.4,7.0,,,,5.5,7.0,7.75,,,4.2,N1,Ha Tinh
HT1203187,,5.4,7.5,,,,8.5,9.0,8.75,,,4.0,N1,Ha Tinh
HT1204034,,5.4,6.0,,,,2.75,6.25,7.25,,,3.8,N1,Ha Tinh
HT1205576,,5.4,7.5,,,,9.75,9.5,8.0,,,4.0,N1,Ha Tinh
HT1206129,,5.4,6.5,,,,4.75,6.0,7.75,,,3.0,N1,Ha Tinh
HT1201868,,5.4,6.0,,,,4.0,5.25,8.0,,,2.8,N1,Ha Tinh
HT1206126,,5.4,6.5,,,,3.0,4.25,6.0,,,3.2,N1,Ha Tinh
HT1207470,,5.4,4.5,5.5,4.0,2.5,,,,,,2.2,N1,Ha Tinh
HT1200928,,5.4,7.0,,,,5.0,8.0,8.5,,,4.8,N1,Ha Tinh
HT1200710,,5.4,7.0,,,,4.0,5.25,6.25,,,2.2,N1,Ha Tinh
HT1202188,,5.4,6.5,,,,6.25,6.75,7.75,,,2.4,N1,Ha Tinh
HT1201670,,5.4,6.5,,,,3.25,7.0,6.25,,,2.8,N1,Ha Tinh
HT1204050,,5.4,7.0,,,,4.25,5.5,8.5,,,5.6,N1,Ha Tinh
HT1208085,,5.4,6.25,4.5,4.25,2.75,,,,,,5.2,N1,Ha Tinh
HT1206318,,5.4,5.75,5.25,4.75,4.75,,,,,,1.8,N1,Ha Tinh
HT1207452,,5.4,5.0,,,,6.5,7.5,8.5,,,2.2,N1,Ha Tinh
HT1202446,,5.4,5.75,,,,4.25,7.25,7.75,,,2.2,N1,Ha Tinh
HT1201358,,5.4,5.25,,,,3.25,5.5,6.75,,,2.4,N1,Ha Tinh
HT1206518,,5.4,5.25,3.0,3.0,4.25,,,,,,2.8,N1,Ha Tinh
HT1208075,,5.4,5.75,,,,6.75,7.5,8.0,,,4.4,N1,Ha Tinh
HT1201672,,5.4,7.0,,,,3.75,7.75,7.25,,,5.2,N1,Ha Tinh
HT1208071,,5.4,6.0,,,,4.75,7.0,8.5,,,3.0,N1,Ha Tinh
HT1205582,,5.4,7.0,,,,3.25,5.5,8.25,,,4.6,N1,Ha Tinh
HT1202440,,5.4,5.5,,,,3.25,5.0,7.0,,,2.0,N1,Ha Tinh
HT1205344,,5.4,7.0,,,,3.5,6.75,7.25,,,4.0,N1,Ha Tinh
HT1205584,,5.4,6.25,,,,5.25,7.75,7.5,,,5.0,N1,Ha Tinh
HT1208069,,5.4,6.5,,,,5.25,5.5,6.5,,,3.2,N1,Ha Tinh
HT1203217,,5.4,6.75,,,,6.75,8.25,7.5,,,4.2,N1,Ha Tinh
HT1204002,,5.4,6.75,,,,4.0,8.25,5.75,,,3.0,N1,Ha Tinh
HT1203499,,5.4,5.75,,,,2.5,4.75,5.5,,,1.4,N1,Ha Tinh
HT1200484,,5.4,6.0,,,,7.5,7.5,8.75,,,3.6,N1,Ha Tinh
HT1203224,,5.4,7.0,,,,3.0,6.0,7.75,,,3.6,N1,Ha Tinh
HT1203992,,5.4,7.5,,,,4.25,6.5,8.5,,,4.2,N1,Ha Tinh
HT1205632,,5.4,5.5,,,,4.25,6.25,9.25,,,3.6,N1,Ha Tinh
HT1203636,,5.4,7.0,,,,5.0,5.0,7.5,,,3.6,N1,Ha Tinh
HT1203172,,5.4,5.5,,,,6.0,7.5,9.5,,,2.0,N1,Ha Tinh
HT1200100,,5.4,6.25,,,,3.5,6.0,8.0,,,3.2,N1,Ha Tinh
HT1203421,,5.4,6.75,,,,7.25,6.5,7.75,,,6.0,N1,Ha Tinh
HT1205692,,5.4,5.75,,,,6.75,7.25,9.25,,,3.0,N1,Ha Tinh
HT1202292,,5.4,8.0,,,,8.0,6.75,8.75,,,3.4,N1,Ha Tinh
HT1203730,,5.4,5.75,,,,2.75,6.5,6.0,,,2.8,N1,Ha Tinh
HT1206538,,5.4,8.0,,,,7.0,8.5,8.25,,,3.2,N1,Ha Tinh
HT1205673,,5.4,7.0,,,,2.75,5.0,6.25,,,4.2,N1,Ha Tinh
HT1202389,,5.4,7.0,,,,4.25,6.0,8.25,,,4.8,N1,Ha Tinh
HT1207901,,5.4,5.0,,,,5.0,7.25,9.25,,,5.0,N1,Ha Tinh
